157193	18:04:54.521	00:02:37.192	2487	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	157192849	528817822
157256	18:04:54.584	00:02:37.256	2488	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	157256053	528881026
157319	18:04:54.647	00:02:37.319	2489	-1024	-768	0,3693758	0,8501431	-1	-1	4	-1024	-768	0,3693758	0,8501431	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	157319228	528944201
157382	18:04:54.710	00:02:37.382	2490	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	157382413	529007386
157446	18:04:54.774	00:02:37.445	2491	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	157445627	529070600
157509	18:04:54.837	00:02:37.508	2492	398,9408	159,0777	0,6049699	0,8095312	723,1027	6,154275	0	504,7464	182,9724	0,3714966	0,8514398	723,1027	6,18387	0	172	452	171						009palT1a.PNG	0	1024	768	0	0	452	171	63	426	004escoba		452	171	157508741	529133714
157572	18:04:54.900	00:02:37.571	2493	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	157571998	529196971
157635	18:04:54.963	00:02:37.635	2494	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	157635093	529260066
157698	18:04:55.026	00:02:37.698	2495	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	157698296	529323269
157761	18:04:55.089	00:02:37.761	2496	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	157761492	529386465
157825	18:04:55.153	00:02:37.824	2497	-1024	-768	0,371581	0,8503016	-1	-1	4	-1024	-768	0,371581	0,8503016	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	157824792	529449765
157888	18:04:55.216	00:02:37.887	2498	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	157887841	529512814
157951	18:04:55.279	00:02:37.951	2499	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	157951072	529576045
158014	18:04:55.342	00:02:38.014	2500	422,856	147,3551	0,6057738	0,8108466	724,7585	6,050767	0	532,5383	190,8914	0,3720027	0,8523046	724,7585	6,06722	0	173	478	169						009palT1a.PNG	0	1024	768	0	0	478	169	63	426	004escoba		478	169	158014246	529639219
158077	18:04:55.405	00:02:38.077	2501	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	158077495	529702468
158141	18:04:55.469	00:02:38.140	2502	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	158140615	529765588
158204	18:04:55.532	00:02:38.203	2503	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	158203857	529828830
158267	18:04:55.595	00:02:38.266	2504	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	158266938	529891911
158330	18:04:55.658	00:02:38.330	2505	-1024	-768	0,3681228	0,8510817	-1	-1	4	-1024	-768	0,3681228	0,8510817	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	158330196	529955169
158393	18:04:55.721	00:02:38.393	2506	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	158393430	530018403
158457	18:04:55.785	00:02:38.456	2507	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	158456609	530081582
158520	18:04:55.848	00:02:38.519	2508	531,9805	155,0714	0,5992745	0,8067978	724,7473	6,199676	0	650,088	192,0013	0,3661799	0,8499079	724,7473	6,245619	0	174	591	174						009palT1a.PNG	0	1024	768	0	0	591	174	63	402, 425	008primero, 007primero		591	174	158519771	530144744
158583	18:04:55.911	00:02:38.582	2509	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	158582881	530207854
158646	18:04:55.974	00:02:38.646	2510	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	158646101	530271074
158709	18:04:56.037	00:02:38.709	2511	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	158709275	530334248
158773	18:04:56.101	00:02:38.772	2512	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	158772587	530397560
158836	18:04:56.164	00:02:38.835	2513	-1024	-768	0,3628216	0,8476599	-1	-1	4	-1024	-768	0,3628216	0,8476599	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	158835599	530460572
158899	18:04:56.227	00:02:38.898	2514	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	158898845	530523818
158962	18:04:56.290	00:02:38.961	2515	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	158961967	530586940
159025	18:04:56.353	00:02:39.025	2516	594,5263	131,9552	0,5956264	0,8047615	722,8752	6,140562	0	686,3436	189,2585	0,36287	0,8491218	722,8752	6,079944	0	175	640	161						009palT1a.PNG	0	1024	768	0	0	640	161	63	425	007primero		640	161	159025207	530650180
159088	18:04:56.416	00:02:39.088	2517	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	159088340	530713313
159152	18:04:56.480	00:02:39.151	2518	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	159151571	530776544
159215	18:04:56.543	00:02:39.214	2519	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	159214770	530839743
159278	18:04:56.606	00:02:39.277	2520	-1024	-768	-1	-1	-1	-1	4	-1024	-768	-1	-1	-1	-1	4		0	0						009palT1a.PNG	0	1024	768	0	0				0	Content		0	0	159277965	530902938
